img_fName,img_w,img_h,bbx_xtl,bbx_ytl,bbx_xbr,bbx_ybr,class_label
train_00272.jpeg,768,1024,283,514,376,668,culex
train_00278.jpeg,3024,4032,588,732,2111,3363,culex
train_00282.jpeg,768,1024,34,147,687,810,albopictus
train_00288.jpeg,1920,2560,968,1194,1179,1416,albopictus
train_00291.jpeg,2448,3264,564,863,2060,2075,albopictus
train_00292.jpeg,3472,4624,1273,2024,2435,2835,japonicus-koreicus
train_00293.jpeg,770,1027,302,456,659,791,albopictus
train_00299.jpeg,1024,1365,261,472,593,741,albopictus
train_00302.jpeg,4000,3000,1359,1200,2235,2575,culex
train_00304.jpeg,4032,3024,1318,882,2599,1873,albopictus
train_00305.jpeg,2448,3264,842,1105,1473,2039,albopictus
train_00323.jpeg,1920,2560,811,1111,1090,1412,albopictus
train_00328.jpeg,768,1024,272,459,429,687,culex
train_00332.jpeg,2340,4160,1141,1934,1453,2196,albopictus
train_00333.jpeg,4032,2268,1437,1077,2084,1668,albopictus
train_00339.jpeg,1024,1365,159,295,615,712,culex
train_00341.jpeg,1908,4032,633,1149,1739,2686,culiseta
train_00343.jpeg,1456,2592,677,1154,789,1309,albopictus
train_00345.jpeg,768,1024,208,307,490,784,anopheles
train_00347.jpeg,1944,2592,465,851,1571,1977,albopictus
train_00353.jpeg,1024,1365,421,556,806,972,culex
train_00355.jpeg,1170,1083,382,245,674,670,culex
train_00360.jpeg,4000,3000,1420,511,3699,2449,culex
train_00368.jpeg,2808,5616,357,1500,2521,4155,culex
train_00374.jpeg,1024,1365,112,404,476,817,culex
train_00385.jpeg,4032,2268,2100,489,2682,1169,culex
train_00387.jpeg,1160,2576,304,338,872,929,culex
train_00389.jpeg,3120,4160,1250,2030,1557,2402,albopictus
train_00391.jpeg,483,1024,172,480,304,565,culex
train_00397.jpeg,2592,1458,1017,630,1536,1055,japonicus-koreicus
train_00401.jpeg,4032,3024,1001,1003,2488,2141,culiseta
train_00405.jpeg,1024,1367,291,601,421,789,culex
train_00407.jpeg,768,1024,213,398,614,804,culex
train_00411.jpeg,1024,1365,177,660,319,815,albopictus
train_00424.jpeg,809,1303,240,515,490,791,culex
train_00428.jpeg,4032,3024,1688,1239,2335,1859,culex
train_00437.jpeg,768,1024,292,489,452,600,culex
train_00441.jpeg,1932,2576,774,1009,1266,1526,culex
train_00448.jpeg,3000,4000,386,727,2574,3562,culex
train_00453.jpeg,768,1024,316,437,407,567,culex
train_00459.jpeg,1600,1200,891,273,1298,612,albopictus
train_00460.jpeg,3024,4032,883,1655,1765,3126,albopictus
train_00463.jpeg,2240,3968,1239,1630,1606,1988,albopictus
train_00464.jpeg,2208,1241,292,110,1413,1157,albopictus
train_00466.jpeg,982,1775,268,780,711,1239,albopictus
train_00471.jpeg,3120,4160,1226,2121,1764,2527,culex
train_00474.jpeg,3024,4032,815,948,1770,2014,culex
train_00476.jpeg,768,1024,338,455,405,559,culex
train_00477.jpeg,4032,3024,1736,840,2907,2488,culex
train_00484.jpeg,3024,4032,1774,1541,2245,2018,culex
train_00485.jpeg,5312,2988,1975,761,3185,1550,albopictus
train_00489.jpeg,3000,4000,882,2103,1291,2523,albopictus
train_00491.jpeg,1844,4000,632,373,1784,1857,albopictus
train_00495.jpeg,828,1792,161,677,639,1268,culex
train_00500.jpeg,2736,3648,1313,2106,1771,2551,japonicus-koreicus
train_00516.jpeg,768,1024,273,436,447,611,culex
train_00517.jpeg,3024,4032,1143,1870,1614,2262,culex
train_00519.jpeg,1024,1820,294,502,581,676,culex
train_00530.jpeg,3264,2448,1213,649,2832,1583,albopictus
train_00541.jpeg,1200,1600,568,101,1029,1098,culiseta
train_00546.jpeg,3120,4160,1087,1263,1777,2456,culex
train_00552.jpeg,1500,2000,120,446,989,988,culex
train_00555.jpeg,3072,4096,1335,1799,1710,2158,albopictus
train_00559.jpeg,768,1024,291,265,446,422,culex
train_00560.jpeg,1067,957,268,167,871,833,culiseta
train_00563.jpeg,3024,4032,1179,2276,1517,2615,albopictus
train_00564.jpeg,1500,2000,518,1137,842,1811,albopictus
train_00565.jpeg,2988,5312,1167,2563,1763,3335,albopictus
train_00572.jpeg,2268,4032,895,2071,1353,2628,culiseta
train_00573.jpeg,4000,2248,2736,956,3233,1385,albopictus
train_00574.jpeg,3024,3024,0,270,1993,2073,albopictus
train_00592.jpeg,1024,1365,206,530,924,1261,culex
train_00605.jpeg,3024,4032,1405,1830,1727,2201,albopictus
train_00609.jpeg,4032,3024,2047,1109,2571,1406,culex
train_00610.jpeg,768,1024,108,253,625,830,albopictus
train_00612.jpeg,4032,1960,851,556,2311,1548,culiseta
train_00624.jpeg,3024,4032,1362,1298,1815,1866,albopictus
train_00628.jpeg,1120,779,367,267,932,553,albopictus
train_00630.jpeg,768,1024,228,181,385,405,anopheles
train_00632.jpeg,1024,1815,513,928,766,1258,albopictus
train_00635.jpeg,1440,2560,293,991,1194,1948,culex
train_00636.jpeg,1512,2016,780,679,1230,1109,albopictus
train_00638.jpeg,652,877,154,586,378,827,albopictus
train_00639.jpeg,1096,1096,310,150,730,852,albopictus
train_00641.jpeg,3120,4160,1277,1427,2009,2088,albopictus
train_00647.jpeg,1024,1365,460,484,653,706,anopheles
train_00650.jpeg,1044,1719,530,498,874,954,albopictus
train_00651.jpeg,768,1024,212,427,640,967,albopictus
train_00654.jpeg,3120,4160,1449,1840,1844,2186,albopictus
train_00671.jpeg,1024,1818,245,646,414,848,albopictus
train_00680.jpeg,2634,2293,914,802,1691,1694,culex
train_00684.jpeg,768,1024,271,374,398,559,culex
train_00686.jpeg,768,1024,194,348,518,723,culex
train_00688.jpeg,1115,1595,247,371,824,1233,albopictus
train_00689.jpeg,1024,1365,198,534,639,857,culex
train_00692.jpeg,768,1024,340,491,487,593,culex
train_00695.jpeg,1816,4032,399,824,1128,1784,albopictus
train_00700.jpeg,2576,1932,954,723,1449,1325,culex
train_00703.jpeg,1024,2272,421,980,672,1320,culex
train_00705.jpeg,3024,4032,813,1787,1903,2917,culex
train_00708.jpeg,5616,2808,1814,913,4561,2354,culex
train_00715.jpeg,3024,4032,1023,1082,2101,2824,culex
train_00716.jpeg,768,1024,177,408,551,899,culex
train_00730.jpeg,2952,3220,690,1267,2495,2572,albopictus
train_00732.jpeg,1080,1406,220,756,659,1101,albopictus
train_00733.jpeg,1024,1820,360,842,587,1158,albopictus
train_00734.jpeg,768,1024,272,426,403,554,culex
train_00749.jpeg,2160,3840,499,1304,1371,2130,culex
train_00750.jpeg,1024,1365,244,223,555,705,culex
train_00763.jpeg,768,1024,318,390,540,641,culex
train_00772.jpeg,2057,2133,670,567,1330,1513,culex
train_00777.jpeg,1600,1200,677,285,988,632,culex
train_00783.jpeg,768,1024,228,228,559,758,culex
train_00789.jpeg,1166,2592,206,720,831,1688,culex
train_00791.jpeg,2988,5312,1039,3297,1383,3864,albopictus
train_00794.jpeg,1474,1963,253,734,1137,1411,culex
train_00798.jpeg,1371,1371,457,450,811,846,culex
train_00800.jpeg,3000,4000,138,1110,2325,3472,albopictus
train_00801.jpeg,768,1024,273,379,532,763,culex
train_00802.jpeg,3456,4608,340,925,3013,2847,japonicus-koreicus
train_00804.jpeg,1024,1820,375,516,756,779,culex
train_00805.jpeg,1795,1167,628,116,1366,835,albopictus
train_00808.jpeg,3024,4032,1111,1482,1649,2116,culex
train_00809.jpeg,1200,1600,365,562,633,927,culex
train_00812.jpeg,776,1600,248,514,505,881,albopictus
train_00815.jpeg,2576,1160,681,215,1245,653,culex
train_00819.jpeg,1836,3264,477,985,1821,2173,albopictus
train_00824.jpeg,612,639,231,156,479,393,albopictus
train_00825.jpeg,4032,3024,1553,727,2456,1643,culex
train_00833.jpeg,487,379,111,39,407,229,culex
train_00835.jpeg,1304,1207,424,481,848,816,albopictus
train_00836.jpeg,768,1024,183,432,398,698,culex
train_00838.jpeg,4000,2250,1580,734,2031,1161,culex
train_00846.jpeg,3024,4032,1192,1698,1574,2172,culex
train_00850.jpeg,1079,1082,498,435,654,626,culex
train_00853.jpeg,3468,4624,801,974,3071,3713,albopictus
train_00854.jpeg,2448,3264,523,162,2207,2995,albopictus
train_00857.jpeg,768,1024,328,574,460,687,albopictus
train_00864.jpeg,1170,2532,34,589,1136,1959,albopictus
train_00868.jpeg,1641,2189,825,795,1299,1340,culex
train_00869.jpeg,1328,1771,441,521,990,1234,culex
train_00871.jpeg,4896,3672,1521,1788,2059,2751,albopictus
train_00873.jpeg,4000,1846,1196,260,2672,1462,albopictus
train_00874.jpeg,3024,3024,1425,1355,2152,1906,culex
train_00875.jpeg,768,1024,166,264,590,675,culex
train_00879.jpeg,1024,1365,448,328,605,639,culex
train_00880.jpeg,1440,2560,263,886,893,1425,albopictus
train_00881.jpeg,2304,4096,604,1597,1099,2002,culex
train_00885.jpeg,768,1024,267,391,411,554,culex
train_00886.jpeg,768,1024,208,327,510,672,culex
train_00891.jpeg,1200,1600,354,300,766,1053,albopictus
train_00900.jpeg,4032,3024,1796,940,2344,1289,culex
train_00901.jpeg,1024,2217,360,1119,571,1301,albopictus
train_00907.jpeg,1638,1379,477,493,766,854,culex
train_00908.jpeg,2136,4624,477,1797,1566,2904,culex
train_00918.jpeg,1024,2273,394,947,787,1298,culex
train_00920.jpeg,1024,2217,86,851,566,1207,culex
train_00926.jpeg,4128,2322,1745,862,2447,1595,albopictus
train_00927.jpeg,572,578,181,114,369,395,albopictus
train_00930.jpeg,1036,793,345,207,688,568,albopictus
train_00932.jpeg,3024,4032,1377,1711,1608,2104,albopictus
train_00933.jpeg,3072,4096,1387,1046,1975,1796,albopictus
train_00934.jpeg,1212,703,538,240,759,590,culex
train_00938.jpeg,3264,2448,1498,914,1968,1211,culex
train_00942.jpeg,3024,4032,1269,1927,1644,2364,albopictus
train_00943.jpeg,3024,4032,1151,1757,1801,2408,albopictus
train_00945.jpeg,3648,2736,417,499,2351,2161,culiseta
train_00948.jpeg,1024,1365,252,308,893,1172,culex
train_00949.jpeg,4032,3024,1270,552,2753,1942,albopictus
train_00952.jpeg,4624,3468,2471,903,2880,1801,culex
train_00955.jpeg,3024,4032,639,1877,1637,3114,albopictus
train_00956.jpeg,4000,1846,1873,658,2360,1117,albopictus
train_00967.jpeg,949,1008,84,273,653,738,albopictus
train_00970.jpeg,3264,2448,1306,1127,1880,1555,albopictus
train_00975.jpeg,1365,1024,323,194,587,375,culex
train_00976.jpeg,768,1024,284,207,524,542,culex
train_00979.jpeg,1080,660,229,4,799,517,aegypti
train_00983.jpeg,2448,3264,975,1413,1279,1766,albopictus
train_00993.jpeg,1836,3264,695,1414,1097,1722,albopictus
train_00994.jpeg,282,375,38,120,250,278,albopictus
train_00997.jpeg,2268,4032,576,1346,1646,2664,anopheles
train_01000.jpeg,4128,2322,2328,945,2743,1308,albopictus
train_01004.jpeg,502,590,117,158,356,367,culex
train_01005.jpeg,3024,4032,455,1087,1830,2782,albopictus
train_01007.jpeg,768,1024,319,477,416,585,culex
train_01010.jpeg,3024,4032,272,1201,2844,3172,culex
train_01012.jpeg,1280,720,438,224,603,436,albopictus
train_01013.jpeg,1844,4000,436,1805,1261,2680,albopictus
train_01015.jpeg,1365,1024,311,315,855,790,culex
train_01017.jpeg,3024,4032,1677,2132,2088,2559,culex
train_01019.jpeg,1080,976,277,124,760,891,albopictus
train_01021.jpeg,1944,2592,357,714,1342,1578,culex
train_01023.jpeg,2448,3264,954,1541,1393,1946,albopictus
train_01024.jpeg,4624,3468,2150,1374,2564,1815,culiseta
train_01025.jpeg,3096,4128,584,1930,1995,3226,albopictus
train_01026.jpeg,3024,4032,488,47,2698,3464,albopictus
train_01027.jpeg,3024,4032,643,1421,2545,2594,albopictus
train_01028.jpeg,3024,4032,1033,1771,1534,2317,culex
train_01036.jpeg,1024,1365,353,710,650,1010,culex
train_01037.jpeg,763,838,123,159,611,708,culex
train_01039.jpeg,768,1024,250,378,415,543,culex
train_01041.jpeg,1932,2576,734,805,1262,1414,albopictus
train_01043.jpeg,2268,4032,987,1511,1368,1991,culex
train_01047.jpeg,768,1024,50,195,569,911,culex
train_01049.jpeg,2448,3264,832,1199,1627,2414,albopictus
train_01053.jpeg,3024,4032,1814,1603,2147,1947,albopictus
train_01055.jpeg,3120,4160,1281,1808,1597,2174,culex
train_01058.jpeg,1440,2560,201,822,1277,1659,albopictus
train_01066.jpeg,1908,4032,750,1826,1176,2293,albopictus
train_01067.jpeg,1365,1024,856,352,1184,602,culex
train_01075.jpeg,3024,4032,1138,1771,1772,2295,albopictus
train_01077.jpeg,2448,3264,950,1444,1436,1756,albopictus
train_01081.jpeg,4248,5664,2010,2656,2699,3266,albopictus
train_01082.jpeg,3024,4032,734,1675,1832,2709,culiseta
train_01083.jpeg,1816,4032,653,1730,952,2280,albopictus
train_01084.jpeg,3840,2160,1121,158,2687,1825,albopictus
train_01092.jpeg,3016,4032,1202,1187,1588,1716,albopictus
train_01096.jpeg,3096,4128,702,1732,1034,2131,albopictus
train_01102.jpeg,3024,4032,1300,1717,1650,2220,culex
train_01104.jpeg,448,471,128,116,315,454,albopictus
train_01115.jpeg,1024,2163,415,889,583,1020,culex
train_01133.jpeg,2448,3264,689,1124,2071,2191,albopictus
train_01143.jpeg,741,1188,71,192,643,906,albopictus
train_01166.jpeg,904,1600,247,667,542,954,culex
train_01174.jpeg,1994,2354,319,521,1518,1878,albopictus
train_01176.jpeg,2560,1440,86,154,1202,1273,culiseta
train_01177.jpeg,3024,4032,760,1207,1970,2411,culex
train_01181.jpeg,3000,4000,935,1334,2417,2996,albopictus
train_01185.jpeg,1168,2592,325,783,1047,1674,albopictus
train_01191.jpeg,2250,4000,536,1336,956,1695,albopictus
train_01194.jpeg,5616,2808,1239,78,4387,2430,culex
train_01197.jpeg,1024,2275,167,603,708,1010,culex
train_01200.jpeg,3024,4032,356,936,1820,2427,culiseta
train_01208.jpeg,2268,4032,874,1960,1213,2403,culex
train_01224.jpeg,528,634,132,127,403,387,albopictus
train_01238.jpeg,3456,4608,1011,1844,1322,2286,anopheles
train_01241.jpeg,1032,962,118,114,894,846,culex
train_01243.jpeg,3072,4096,1298,847,1967,1631,albopictus
train_01247.jpeg,3456,4608,1663,1989,2766,3388,culex
train_01250.jpeg,1800,4000,60,995,1635,2692,culex
train_01259.jpeg,1593,2125,552,908,921,1369,albopictus
train_01269.jpeg,765,1024,91,170,426,461,culex
train_01278.jpeg,3968,2976,1121,571,2811,2744,japonicus-koreicus
train_01280.jpeg,2128,1637,276,175,1878,1420,albopictus
train_01283.jpeg,1080,2160,29,683,744,1199,albopictus
train_01286.jpeg,1185,791,258,88,960,592,japonicus-koreicus
train_01293.jpeg,3024,4032,614,149,2606,2425,culiseta
train_01297.jpeg,1365,1024,449,381,780,664,culex
train_01301.jpeg,1334,750,218,0,928,716,culiseta
train_01304.jpeg,4032,1920,1404,797,1765,1181,albopictus
train_01305.jpeg,4160,3120,851,357,4126,2492,albopictus
train_01308.jpeg,1365,1024,510,302,772,510,culex
train_01310.jpeg,3024,4032,1356,1766,1711,2210,albopictus
train_01318.jpeg,1609,1480,566,528,950,879,albopictus
train_01322.jpeg,1024,1123,259,335,785,821,albopictus
train_01324.jpeg,4032,3024,1808,1115,2159,1447,albopictus
train_01326.jpeg,2240,3968,233,451,1643,1803,japonicus-koreicus
train_01332.jpeg,1052,995,158,58,805,822,culex
train_01337.jpeg,768,1024,329,444,479,597,culex
train_01338.jpeg,2448,3264,1300,1666,2047,2210,culex
train_01340.jpeg,3024,4032,643,1132,1825,1991,culex
train_01346.jpeg,2459,3024,825,526,2210,1475,albopictus
train_01349.jpeg,1024,1815,138,672,359,889,albopictus
train_01364.jpeg,3000,4000,444,873,2237,2919,culex
train_01369.jpeg,1908,4032,583,1238,1434,2205,culex
train_01375.jpeg,900,1600,269,349,640,758,albopictus
train_01376.jpeg,1788,2092,54,90,1654,1710,aegypti
train_01380.jpeg,2448,3264,753,1507,1411,2175,culex
train_01385.jpeg,1476,997,376,233,924,678,culex
train_01389.jpeg,1920,1080,648,38,1553,1009,albopictus
train_01391.jpeg,4248,5664,829,937,3909,3499,albopictus
train_01396.jpeg,5616,2808,1677,551,4028,2227,albopictus
train_01401.jpeg,1944,2592,321,707,1738,2282,culex
train_01419.jpeg,720,1280,60,460,685,973,albopictus
train_01420.jpeg,894,1116,183,363,632,688,albopictus
train_01421.jpeg,3024,4032,1159,1561,1919,2468,culex
train_01424.jpeg,3264,2448,1620,476,2591,1634,albopictus
train_01425.jpeg,768,1024,252,570,339,670,culex
train_01430.jpeg,1024,2272,342,1049,591,1267,culex
train_01432.jpeg,4000,3000,1261,1214,1706,1606,albopictus
train_01434.jpeg,1200,1599,465,853,608,1058,albopictus
train_01436.jpeg,3024,4032,1471,2053,1821,2462,culex
train_01437.jpeg,4032,3024,2120,1277,2484,1518,albopictus
train_01440.jpeg,1024,2273,66,546,994,1265,anopheles
train_01441.jpeg,1836,3264,549,1635,814,2008,albopictus
train_01455.jpeg,2272,1024,1145,267,1386,535,culex
train_01458.jpeg,3024,4032,1434,1431,2643,2282,albopictus
train_01464.jpeg,3000,4000,1114,1578,2097,2949,culex
train_01466.jpeg,768,1024,346,346,540,677,culex
train_01471.jpeg,4032,3024,1128,680,2947,2812,japonicus-koreicus
train_01472.jpeg,2604,4624,1243,2001,1778,2355,japonicus-koreicus
train_01473.jpeg,3120,4160,1242,1293,2599,2534,albopictus
train_01486.jpeg,768,1024,162,503,260,621,culex
train_01487.jpeg,3840,5120,1140,1937,2508,3216,albopictus
train_01489.jpeg,4032,3016,1309,1399,3221,2665,culiseta
train_01491.jpeg,768,1024,38,294,714,878,culex
train_01492.jpeg,1024,1024,115,242,912,810,culex
train_01495.jpeg,3456,4608,1215,1988,1977,2887,japonicus-koreicus
train_01501.jpeg,3000,4000,1391,1720,1839,2193,albopictus
train_01507.jpeg,1536,2048,465,940,1008,1581,culex
train_01512.jpeg,1379,839,423,597,770,804,culex
train_01516.jpeg,768,1024,367,618,479,765,culex
train_01521.jpeg,1200,1600,481,580,638,794,culex
train_01526.jpeg,1024,1365,337,491,653,794,albopictus
train_01527.jpeg,1920,1080,678,72,1494,922,albopictus
train_01529.jpeg,3000,4000,484,790,2097,3454,culiseta
train_01530.jpeg,3472,4624,1554,2661,2238,3309,albopictus
train_01531.jpeg,2048,1536,927,322,1638,803,albopictus
train_01538.jpeg,1365,1024,581,599,757,731,culex
train_01549.jpeg,966,1288,332,399,527,629,culex
train_01550.jpeg,2992,4000,1213,2066,1778,2802,culex
train_01551.jpeg,2240,4608,885,1870,1522,2441,culex
train_01558.jpeg,1365,1024,496,425,716,631,culex
train_01559.jpeg,3024,4032,1576,2046,1921,2488,albopictus
train_01561.jpeg,1024,1365,222,641,629,934,culiseta
train_01563.jpeg,1452,1430,430,572,689,862,culex
train_01565.jpeg,3000,4000,840,1607,1418,2464,culiseta
train_01569.jpeg,3024,4032,1195,1848,1850,2509,albopictus
train_01570.jpeg,768,1024,211,244,616,607,japonicus-koreicus
train_01571.jpeg,869,868,464,388,621,542,albopictus
train_01582.jpeg,4128,3096,2167,1268,2732,1783,albopictus
train_01585.jpeg,1125,2000,315,602,518,886,culex
train_01591.jpeg,3456,4608,1592,1329,2121,1816,albopictus
train_01595.jpeg,2268,4032,478,1418,1540,2278,albopictus
train_01599.jpeg,900,899,318,342,545,497,albopictus
train_01600.jpeg,3024,4032,86,1367,2661,3685,culex
train_01601.jpeg,1600,1200,170,316,1306,975,culex
train_01607.jpeg,1862,1724,372,672,1140,1164,albopictus
train_01610.jpeg,492,1024,164,266,361,522,culex
train_01615.jpeg,673,672,100,77,629,660,culex
train_01619.jpeg,1024,1365,292,769,520,914,albopictus
train_01620.jpeg,3024,4032,1009,1568,2329,2508,japonicus-koreicus
train_01623.jpeg,3024,4032,747,880,2540,2504,albopictus
train_01630.jpeg,2448,3264,1226,1386,1704,1783,albopictus
train_01631.jpeg,1365,1024,871,491,1114,730,culex
train_01634.jpeg,3024,4032,1396,1351,2449,2069,albopictus
train_01636.jpeg,768,1024,236,445,396,615,albopictus
train_01637.jpeg,3096,4128,1240,929,2819,3444,albopictus
train_01646.jpeg,3024,4032,1322,1881,1850,2444,culex
train_01650.jpeg,3024,4032,1044,2519,1626,2907,japonicus-koreicus
train_01655.jpeg,577,613,134,178,435,417,culex
train_01656.jpeg,3468,4624,1049,1982,2135,2809,albopictus
train_01661.jpeg,4000,3000,1925,881,2568,1629,culex
train_01663.jpeg,2448,3264,706,1396,1130,1744,albopictus
train_01664.jpeg,1024,1365,375,693,501,835,albopictus
train_01674.jpeg,1024,1365,375,545,632,934,culex
train_01678.jpeg,2448,2448,1158,1037,1274,1225,culex
train_01681.jpeg,1024,2106,428,864,641,1087,culex
train_01684.jpeg,1440,2560,613,1040,860,1367,culex
train_01686.jpeg,1213,1172,339,483,783,825,albopictus
train_01690.jpeg,1365,1024,281,150,913,716,culex
train_01692.jpeg,720,1447,228,863,463,1125,culex
train_01695.jpeg,3000,4000,599,1151,2046,2771,culex
train_01696.jpeg,900,1600,347,569,702,939,albopictus
train_01702.jpeg,720,960,280,425,360,517,albopictus
train_01708.jpeg,1721,1393,509,492,1074,986,culex
train_01709.jpeg,491,872,51,230,413,622,culex
train_01716.jpeg,632,631,245,430,344,550,albopictus
train_01717.jpeg,1236,830,464,312,696,592,albopictus
train_01718.jpeg,2268,4032,851,1212,1421,1926,culex
train_01719.jpeg,3120,4160,878,2388,2372,3761,culex
train_01729.jpeg,2207,2164,856,937,1327,1421,culex
train_01734.jpeg,2268,4032,1095,2300,1441,2663,albopictus
train_01741.jpeg,768,1024,181,360,323,469,culex
train_01744.jpeg,1024,1365,443,716,622,920,albopictus
train_01746.jpeg,768,1280,348,578,521,715,albopictus
train_01747.jpeg,4032,3024,1316,823,2604,2396,albopictus
train_01754.jpeg,3024,4032,1012,1174,1834,1977,albopictus
train_01756.jpeg,3024,4032,439,797,2301,3277,culex
train_01760.jpeg,1152,2048,249,945,791,1546,albopictus
train_01761.jpeg,3024,4032,1364,1671,1618,1928,albopictus
train_01763.jpeg,1312,1612,325,501,810,914,culex
train_01770.jpeg,3264,2448,1452,1119,1858,1467,albopictus
train_01773.jpeg,4000,3000,1493,821,2677,1728,albopictus
train_01774.jpeg,3024,4032,776,1420,2478,3125,culex
train_01777.jpeg,1824,4000,625,1393,1166,1815,culex
train_01778.jpeg,4128,3096,1221,671,2448,1830,albopictus
train_01781.jpeg,672,1472,93,440,617,1014,culiseta
train_01784.jpeg,768,1024,355,541,463,656,culex
train_01786.jpeg,1024,1365,319,528,741,993,culex
train_01797.jpeg,2542,2227,593,813,1471,1504,albopictus
train_01798.jpeg,3024,4032,655,546,2145,1885,albopictus
train_01799.jpeg,515,453,166,89,374,353,albopictus
train_01802.jpeg,944,720,343,173,664,685,albopictus
train_01808.jpeg,2048,1536,714,632,1095,1117,culex
train_01809.jpeg,1152,2560,25,748,956,2155,culex
train_01812.jpeg,2340,4160,883,1688,1289,2101,albopictus
train_01813.jpeg,1024,1820,359,972,578,1193,culex
train_01815.jpeg,4312,5760,1518,2325,2256,3105,culex
train_01816.jpeg,3024,4032,1195,1267,1634,1791,culex
