img_fName,img_w,img_h,bbx_xtl,bbx_ytl,bbx_xbr,bbx_ybr,class_label
train_00349.jpeg,4000,1846,1873,658,2360,1117,albopictus
train_00351.jpeg,4000,3000,641,863,3366,2550,culex
train_00354.jpeg,3024,3024,1314,1218,1666,1540,culex
train_00356.jpeg,3024,4032,973,935,2005,2919,japonicus-koreicus
train_00359.jpeg,1818,1819,681,668,1012,970,albopictus
train_00361.jpeg,2217,1024,728,178,1629,691,albopictus
train_00372.jpeg,3120,4160,1566,1874,2110,2674,albopictus
train_00375.jpeg,4032,3024,1937,1338,2249,1679,albopictus
train_00378.jpeg,3000,4000,1024,1887,1606,2548,culex
train_00382.jpeg,1800,4000,639,1843,927,2164,japonicus-koreicus
train_00384.jpeg,1024,1820,61,840,789,1736,culex
train_00390.jpeg,1024,1365,399,529,560,654,culex
train_00396.jpeg,1968,2293,324,481,651,866,albopictus
train_00398.jpeg,1408,2130,551,800,937,1225,albopictus
train_00399.jpeg,1200,1600,442,602,695,876,culex
train_00400.jpeg,1944,2592,587,318,1624,1529,culex
train_00403.jpeg,3024,4032,1074,1706,1985,2667,culex
train_00404.jpeg,768,1024,59,64,592,618,culex
train_00408.jpeg,3000,4000,1159,2158,1506,2542,culex
train_00410.jpeg,4128,3096,1020,920,3457,2020,culex
train_00412.jpeg,1024,1820,535,960,748,1179,culex
train_00413.jpeg,1836,3264,510,1557,928,2051,albopictus
train_00417.jpeg,980,1046,280,208,851,823,albopictus
train_00419.jpeg,1357,1198,444,447,808,841,culex
train_00420.jpeg,2163,1024,1013,316,1465,670,culex
train_00423.jpeg,1200,1600,359,623,776,944,albopictus
train_00426.jpeg,3096,4128,862,1143,2280,2758,culex
train_00427.jpeg,3024,4032,891,1468,2476,3040,albopictus
train_00431.jpeg,1024,1365,220,294,340,460,albopictus
train_00432.jpeg,1080,1885,38,709,1064,1855,albopictus
train_00433.jpeg,1298,1661,559,730,832,1129,albopictus
train_00434.jpeg,1038,974,408,338,700,655,albopictus
train_00435.jpeg,629,924,74,224,589,906,albopictus
train_00436.jpeg,1024,1365,385,497,591,653,culex
train_00438.jpeg,768,1024,140,496,613,995,culex
train_00446.jpeg,1125,1328,63,280,853,1126,albopictus
train_00447.jpeg,3052,2531,1353,1448,1919,2075,albopictus
train_00449.jpeg,1600,1200,614,524,987,874,japonicus-koreicus
train_00457.jpeg,768,1024,381,205,471,295,albopictus
train_00458.jpeg,768,1024,195,172,673,864,culex
train_00473.jpeg,1200,1600,358,433,676,641,albopictus
train_00479.jpeg,1920,2560,901,1182,1132,1474,albopictus
train_00482.jpeg,450,455,124,97,357,401,albopictus
train_00483.jpeg,2752,5664,1189,2584,1817,3255,albopictus
train_00488.jpeg,1020,1317,437,503,686,834,albopictus
train_00490.jpeg,1024,1024,230,209,726,613,culex
train_00492.jpeg,3024,4032,1141,1581,2042,3034,albopictus
train_00493.jpeg,2592,1458,1201,473,1629,900,albopictus
train_00501.jpeg,1944,2592,717,1045,1356,2134,culex
train_00504.jpeg,1439,1998,521,948,1120,1702,culex
train_00505.jpeg,1024,1365,408,588,599,750,culex
train_00507.jpeg,3024,4032,803,1748,2076,3040,albopictus
train_00510.jpeg,1844,4000,875,1797,1099,2130,culex
train_00515.jpeg,3264,2448,2027,983,2297,1298,albopictus
train_00518.jpeg,1134,2016,502,746,782,986,culiseta
train_00526.jpeg,1960,4032,599,1727,1034,2216,japonicus-koreicus
train_00529.jpeg,1024,2106,531,815,681,986,albopictus
train_00533.jpeg,2976,3968,1429,804,1813,1205,albopictus
train_00535.jpeg,3000,4000,1296,1830,1706,2305,culex
train_00539.jpeg,3024,4032,688,1402,1046,1817,albopictus
train_00547.jpeg,2074,2425,483,376,1628,1733,culex
train_00566.jpeg,3000,4000,1319,1611,2189,2356,culex
train_00570.jpeg,977,962,207,96,563,588,albopictus
train_00575.jpeg,3024,3024,676,623,2257,2142,albopictus
train_00576.jpeg,3024,4032,1238,2494,1726,3121,albopictus
train_00579.jpeg,765,1024,264,446,413,589,culex
train_00583.jpeg,1360,1405,150,221,1057,1235,aegypti
train_00588.jpeg,1344,2240,400,982,666,1262,albopictus
train_00589.jpeg,768,1024,291,491,440,622,albopictus
train_00593.jpeg,3024,4032,993,1359,1504,2112,culex
train_00594.jpeg,3096,4128,1384,1863,1674,2188,albopictus
train_00596.jpeg,1488,1984,641,934,814,1103,albopictus
train_00599.jpeg,2016,3584,958,827,1387,1197,albopictus
train_00600.jpeg,2448,3264,226,941,1925,2900,albopictus
train_00602.jpeg,1024,1365,374,563,566,736,culiseta
train_00603.jpeg,3016,4032,1169,2344,1799,2934,culex
train_00604.jpeg,3024,4032,887,640,1727,1912,japonicus-koreicus
train_00606.jpeg,1024,1363,402,447,543,616,culex
train_00607.jpeg,828,1792,14,1075,778,1579,albopictus
train_00608.jpeg,3000,4000,371,995,1067,1628,culex
train_00626.jpeg,1042,1072,151,132,731,823,culex
train_00631.jpeg,480,371,187,138,380,324,japonicus-koreicus
train_00634.jpeg,4160,3120,392,792,1996,1853,albopictus
train_00640.jpeg,2250,4000,932,1459,1656,2057,anopheles
train_00642.jpeg,900,1600,269,425,586,733,albopictus
train_00646.jpeg,1200,1599,329,769,688,1031,albopictus
train_00648.jpeg,768,1024,272,419,461,686,culex
train_00649.jpeg,768,1024,223,249,518,528,culex
train_00652.jpeg,1024,1365,331,449,671,875,culex
train_00655.jpeg,3024,4032,1608,1812,2108,2516,albopictus
train_00657.jpeg,3000,4000,1032,1630,1446,2212,albopictus
train_00658.jpeg,3024,4032,808,1486,1942,3018,culex
train_00659.jpeg,1317,1318,319,335,551,577,albopictus
train_00661.jpeg,1024,1365,317,346,550,595,anopheles
train_00664.jpeg,4000,3000,2066,1346,2457,1660,culex
train_00668.jpeg,1936,2592,682,1062,1197,1628,albopictus
train_00669.jpeg,768,1024,76,404,491,789,albopictus
train_00675.jpeg,2448,3264,483,734,1740,2110,albopictus
train_00679.jpeg,2448,3264,735,1004,1601,1806,albopictus
train_00681.jpeg,1932,2576,746,925,1457,1694,culex
train_00683.jpeg,1200,1600,408,808,590,952,culex
train_00685.jpeg,1024,1365,382,462,648,786,culex
train_00690.jpeg,768,1024,101,159,696,856,anopheles
train_00696.jpeg,828,1792,83,682,565,1123,culex
train_00697.jpeg,1299,1006,466,379,811,694,albopictus
train_00707.jpeg,768,1024,266,452,419,612,culex
train_00709.jpeg,768,1024,299,567,399,738,culex
train_00710.jpeg,2272,4608,122,1757,1936,2692,albopictus
train_00718.jpeg,1932,2576,506,906,1253,1390,albopictus
train_00719.jpeg,3120,4160,1232,1937,1532,2428,albopictus
train_00721.jpeg,966,1288,427,528,604,882,culex
train_00722.jpeg,1820,1024,452,361,890,791,albopictus
train_00724.jpeg,1932,2576,729,1456,1015,1767,albopictus
train_00727.jpeg,4032,1908,1380,638,1843,1342,culex
train_00737.jpeg,1024,1365,310,420,747,748,culex
train_00741.jpeg,1987,1728,643,453,1264,1271,albopictus
train_00744.jpeg,1336,1024,367,276,952,873,culiseta
train_00747.jpeg,768,1024,189,326,575,731,culex
train_00748.jpeg,1024,1365,10,103,859,1199,albopictus
train_00751.jpeg,3184,5664,1129,2529,1601,3105,culex
train_00752.jpeg,4000,3000,1286,1541,2192,2154,culex
train_00755.jpeg,3024,4032,1105,1610,1488,2220,culex
train_00757.jpeg,768,1024,392,472,462,563,culex
train_00760.jpeg,4032,3016,1427,606,2194,1444,albopictus
train_00762.jpeg,1600,1200,689,475,958,714,culiseta
train_00765.jpeg,4608,2592,1325,138,2676,2570,albopictus
train_00766.jpeg,2385,2604,17,491,1762,2399,albopictus
train_00767.jpeg,1024,1365,487,744,599,890,culex
train_00769.jpeg,1096,1095,368,410,787,803,albopictus
train_00774.jpeg,2448,3264,1021,1465,1311,1729,albopictus
train_00776.jpeg,768,1024,286,567,422,732,albopictus
train_00779.jpeg,3024,4032,312,247,2322,2446,culiseta
train_00781.jpeg,1024,1365,86,322,621,879,culex
train_00782.jpeg,540,960,66,182,366,662,albopictus
train_00786.jpeg,3024,4032,1063,1214,1909,2096,japonicus-koreicus
train_00787.jpeg,3468,4624,1389,2065,1949,2656,culex
train_00795.jpeg,2304,4608,930,1737,1617,2489,culex
train_00799.jpeg,3072,4080,544,1402,1875,2820,culex
train_00807.jpeg,3000,4000,1106,1510,1727,2276,culex
train_00811.jpeg,3024,4032,905,1087,1794,2324,culex
train_00813.jpeg,2976,3968,1703,1668,2138,2034,albopictus
train_00816.jpeg,3020,4026,443,1061,1758,2760,culex
train_00817.jpeg,2992,4000,1304,1720,1600,1964,albopictus
train_00820.jpeg,3024,4032,797,1515,1894,2383,culex
train_00823.jpeg,3120,4160,1029,1399,1437,2007,culex
train_00826.jpeg,1024,1365,279,552,633,849,culex
train_00831.jpeg,1024,2106,205,915,605,1169,culex
train_00832.jpeg,768,1024,160,446,340,588,culex
train_00834.jpeg,768,1024,310,514,519,729,albopictus
train_00840.jpeg,1063,1174,250,552,689,861,culex
train_00841.jpeg,3024,4032,821,1280,1609,1896,culex
train_00843.jpeg,768,1024,157,435,498,681,culex
train_00844.jpeg,2560,1920,638,518,1466,1183,albopictus
train_00851.jpeg,1024,2219,354,599,763,1011,culex
train_00856.jpeg,517,484,169,173,279,310,albopictus
train_00858.jpeg,765,1024,267,403,418,669,culex
train_00861.jpeg,1024,1365,311,707,589,961,culex
train_00866.jpeg,1024,1023,423,524,688,738,culex
train_00867.jpeg,3456,4608,1136,923,2806,2873,japonicus-koreicus
train_00870.jpeg,5984,3376,2212,1616,2839,2429,albopictus
train_00872.jpeg,1024,1820,148,321,921,977,culex
train_00876.jpeg,1024,1365,348,655,688,1054,culex
train_00884.jpeg,1908,4032,79,1447,980,2306,culex
train_00889.jpeg,2240,4608,774,1841,1655,2807,albopictus
train_00890.jpeg,2527,2464,221,586,2222,2323,japonicus-koreicus
train_00895.jpeg,3024,4032,519,172,3024,3704,culex
train_00898.jpeg,2219,1024,1033,396,1305,584,albopictus
train_00911.jpeg,2268,4032,125,932,1988,2457,culex
train_00914.jpeg,3024,4032,861,1971,1500,2407,culex
train_00924.jpeg,2240,2424,1158,1757,1523,2055,albopictus
train_00928.jpeg,3000,4000,394,1555,2434,3224,albopictus
train_00935.jpeg,1024,1365,403,671,583,867,culex
train_00939.jpeg,3024,3024,192,398,2380,2247,culiseta
train_00940.jpeg,1024,2844,247,942,644,1369,culex
train_00960.jpeg,661,576,88,126,439,382,albopictus
train_00961.jpeg,1820,1024,842,188,1051,448,culex
train_00965.jpeg,768,1024,331,330,600,600,culex
train_00980.jpeg,3024,4032,1044,1019,2270,2695,culex
train_00982.jpeg,768,1024,222,162,759,781,culex
train_00984.jpeg,1365,1024,443,302,825,714,culex
train_00986.jpeg,600,703,118,63,449,532,culex
train_00987.jpeg,3168,4224,1079,2207,1699,2842,albopictus
train_00989.jpeg,850,791,280,324,591,654,albopictus
train_00990.jpeg,3024,4032,1293,1832,1661,2261,culex
train_00991.jpeg,3024,4032,1008,1481,1907,3084,japonicus-koreicus
train_00996.jpeg,768,1024,375,346,652,630,culex
train_01008.jpeg,3024,4032,1279,1649,1643,2280,culex
train_01022.jpeg,1365,1024,423,89,937,732,culex
train_01029.jpeg,3000,4000,604,1197,1992,2919,culex
train_01045.jpeg,1024,1365,310,620,536,787,culex
train_01046.jpeg,1024,1365,144,244,732,990,anopheles
train_01048.jpeg,2048,922,1061,328,1353,805,culex
train_01056.jpeg,4000,3000,670,69,3027,2058,albopictus
train_01059.jpeg,3120,4208,1087,2065,1435,2371,albopictus
train_01073.jpeg,768,1024,267,404,421,570,culex
train_01078.jpeg,3024,4032,657,1676,2134,2684,culex
train_01079.jpeg,4032,3024,1754,1095,2745,2146,culex
train_01085.jpeg,3024,4032,774,866,2995,2543,culex
train_01088.jpeg,3000,4000,1146,1768,1848,2440,culex
train_01093.jpeg,775,693,202,201,625,524,culex
train_01101.jpeg,905,949,305,202,651,565,albopictus
train_01106.jpeg,3000,4000,1088,1181,1941,2992,japonicus-koreicus
train_01109.jpeg,2448,3264,969,1405,1396,1857,albopictus
train_01110.jpeg,2988,3984,1085,1805,1896,3538,albopictus
train_01111.jpeg,2448,2448,1021,1144,1490,1556,albopictus
train_01112.jpeg,3000,4000,708,1321,2161,2799,albopictus
train_01116.jpeg,1800,4000,478,1571,1381,2398,albopictus
train_01118.jpeg,3024,4032,755,1456,2349,3710,albopictus
train_01119.jpeg,4032,3024,1833,1527,2150,1896,albopictus
train_01123.jpeg,3024,4032,1428,1808,2047,2262,albopictus
train_01126.jpeg,1024,2163,298,893,633,1085,culex
train_01128.jpeg,2448,3264,505,961,1567,2196,albopictus
train_01130.jpeg,768,1024,298,407,500,696,culex
train_01132.jpeg,1024,1365,396,485,551,655,culex
train_01137.jpeg,768,1024,166,425,427,563,culex
train_01139.jpeg,768,1024,185,313,679,758,albopictus
train_01146.jpeg,492,1024,131,188,310,380,albopictus
train_01147.jpeg,4000,3000,1705,928,2017,1244,albopictus
train_01148.jpeg,1265,1165,395,385,691,727,culex
train_01153.jpeg,3024,4032,501,1700,2173,2976,culex
train_01156.jpeg,768,1024,390,502,554,629,culex
train_01159.jpeg,4290,4777,2040,2210,2751,2942,culex
train_01165.jpeg,1440,1080,819,511,1090,707,albopictus
train_01170.jpeg,2448,3264,623,1098,1232,2299,culex
train_01172.jpeg,2448,3264,943,1288,1894,2059,albopictus
train_01175.jpeg,1944,2592,631,596,1627,1609,culex
train_01180.jpeg,3024,4032,778,1479,1769,2825,culex
train_01183.jpeg,768,1024,329,356,521,729,culex
train_01184.jpeg,768,1024,237,354,552,627,culex
train_01186.jpeg,768,1024,203,311,508,662,culex
train_01187.jpeg,3024,4032,1139,1186,2496,2371,albopictus
train_01189.jpeg,1024,1365,100,362,681,977,culiseta
train_01198.jpeg,3920,2204,1402,1081,1784,1441,albopictus
train_01204.jpeg,768,1024,256,459,407,688,culex
train_01205.jpeg,1442,971,589,470,941,722,albopictus
train_01211.jpeg,1741,1689,500,326,1392,1503,albopictus
train_01212.jpeg,1038,691,359,122,694,500,culex
train_01214.jpeg,529,573,157,144,390,394,albopictus
train_01215.jpeg,768,1024,249,491,392,669,culex
train_01217.jpeg,3024,4032,1697,2167,2011,2686,culex
train_01220.jpeg,3024,4032,1680,2040,2171,2780,albopictus
train_01221.jpeg,3024,4032,859,1360,1718,2283,albopictus
train_01223.jpeg,2417,1813,910,642,1451,1037,culex
train_01232.jpeg,4032,3024,1391,630,2120,1221,culex
train_01234.jpeg,544,620,108,91,472,449,albopictus
train_01235.jpeg,768,1024,195,463,551,857,albopictus
train_01237.jpeg,1365,1024,502,225,756,489,culex
train_01239.jpeg,1024,1365,409,608,602,796,culex
train_01242.jpeg,3024,4032,886,1562,1955,2753,albopictus
train_01244.jpeg,2448,3264,1029,1396,1475,1855,albopictus
train_01251.jpeg,768,1024,273,305,609,681,culex
train_01255.jpeg,448,388,71,80,340,291,albopictus
train_01266.jpeg,960,540,115,25,646,335,albopictus
train_01270.jpeg,4032,3024,1727,1036,2317,1601,culex
train_01271.jpeg,768,1024,348,451,442,546,culex
train_01272.jpeg,2560,1152,1047,287,1349,577,albopictus
train_01273.jpeg,4000,3000,1783,1217,2203,1738,culex
train_01274.jpeg,1024,1365,293,474,728,813,culex
train_01279.jpeg,1383,1600,499,445,952,805,albopictus
train_01281.jpeg,765,1024,193,246,683,725,japonicus-koreicus
train_01282.jpeg,1160,2576,307,1214,689,1829,japonicus-koreicus
train_01284.jpeg,3264,2448,1323,1167,1638,1435,albopictus
train_01285.jpeg,1265,1203,300,331,1020,905,albopictus
train_01299.jpeg,768,1024,273,490,410,637,culex
train_01303.jpeg,3024,4032,125,457,2662,3572,albopictus
train_01311.jpeg,4032,1960,2078,641,2368,1050,albopictus
train_01320.jpeg,4160,2336,1888,766,2462,1211,albopictus
train_01323.jpeg,3000,4000,1222,2069,1668,2545,albopictus
train_01327.jpeg,3096,4128,1021,938,1995,2190,albopictus
train_01331.jpeg,2366,4208,857,1992,1512,2693,culex
train_01335.jpeg,3024,4032,1377,2193,1728,2623,culex
train_01344.jpeg,768,1024,180,538,360,683,culex
train_01345.jpeg,3488,4640,1527,2288,2109,2832,albopictus
train_01351.jpeg,1600,900,567,285,1009,698,albopictus
train_01352.jpeg,3468,4624,1645,1754,2244,2405,culex
train_01355.jpeg,2992,2992,990,1387,1494,1783,culex
train_01356.jpeg,3000,4000,611,1488,1520,2838,culiseta
train_01358.jpeg,3472,3472,112,12,3180,3227,albopictus
train_01362.jpeg,3000,4000,634,422,2569,3442,culex
train_01363.jpeg,2448,3264,461,1194,1617,2500,albopictus
train_01371.jpeg,2736,3648,954,1161,2038,2632,albopictus
train_01372.jpeg,1836,3264,684,1468,1110,1748,albopictus
train_01373.jpeg,768,1024,314,494,430,622,culiseta
train_01374.jpeg,768,1024,194,680,332,826,culex
train_01378.jpeg,1600,904,681,185,1012,490,culex
train_01381.jpeg,1600,1200,440,471,669,738,culex
train_01387.jpeg,768,1024,249,406,392,532,culex
train_01388.jpeg,1365,1024,422,303,975,903,albopictus
train_01390.jpeg,1599,900,815,266,1195,576,albopictus
train_01394.jpeg,3024,4032,491,935,2599,2545,albopictus
train_01397.jpeg,3024,4032,1371,2146,1835,2483,albopictus
train_01400.jpeg,3456,4608,1628,2339,1963,2777,albopictus
train_01402.jpeg,3120,4160,1147,1949,1637,2419,albopictus
train_01408.jpeg,768,1024,262,472,508,699,albopictus
train_01411.jpeg,814,972,155,308,579,797,albopictus
train_01429.jpeg,2560,1440,873,495,1152,915,albopictus
train_01431.jpeg,1347,1609,458,530,892,946,culex
train_01433.jpeg,1365,1024,348,330,726,799,albopictus
train_01444.jpeg,1932,2576,765,1363,1223,1728,albopictus
train_01450.jpeg,1024,1365,358,544,473,650,albopictus
train_01451.jpeg,2268,4032,115,690,2014,2250,albopictus
train_01457.jpeg,4032,2268,1181,659,2228,1729,albopictus
train_01467.jpeg,1365,1024,831,252,1185,750,albopictus
train_01468.jpeg,768,1024,45,241,558,721,japonicus-koreicus
train_01478.jpeg,2448,3264,1222,1575,1685,2138,culex
train_01484.jpeg,3024,4032,1114,845,2114,2138,albopictus
train_01485.jpeg,2736,3648,1222,1141,2378,2397,culiseta
train_01496.jpeg,2268,4032,0,163,2268,2899,albopictus
train_01499.jpeg,2084,4624,584,1781,1217,2437,japonicus-koreicus
train_01503.jpeg,4160,2080,1834,693,2335,1124,culex
train_01505.jpeg,3648,2736,717,872,2326,1908,culex
train_01510.jpeg,2986,2169,441,476,2428,1611,japonicus-koreicus
train_01515.jpeg,3456,4608,1265,2151,2064,3153,culex
train_01517.jpeg,1944,2592,598,537,1497,1803,culex
train_01520.jpeg,768,1024,314,535,475,726,albopictus
train_01523.jpeg,2721,2721,150,391,2448,2559,culiseta
train_01532.jpeg,395,363,26,32,373,295,culex
train_01533.jpeg,4608,2304,1475,881,2030,1532,culex
train_01535.jpeg,1110,1110,247,413,754,827,albopictus
train_01540.jpeg,768,1024,368,544,515,703,culex
train_01541.jpeg,469,1024,105,414,357,668,culiseta
train_01554.jpeg,3000,4000,1009,1519,2720,2923,culiseta
train_01556.jpeg,3024,4032,907,1830,1097,2095,culex
train_01568.jpeg,2576,1932,1410,754,1950,1249,culex
train_01575.jpeg,3120,4160,964,847,1988,2611,culex
train_01576.jpeg,3000,4000,1544,2139,2141,2864,culex
train_01577.jpeg,1932,2576,762,888,1229,1460,culex
train_01579.jpeg,1080,2400,77,691,956,1198,japonicus-koreicus
train_01590.jpeg,2448,3264,913,1401,1631,1868,albopictus
train_01602.jpeg,4032,2268,1554,467,2440,1413,culiseta
train_01603.jpeg,3120,4160,1074,2087,1945,3189,albopictus
train_01604.jpeg,3096,4128,713,547,1962,1804,albopictus
train_01618.jpeg,3000,4000,1191,2095,1546,2415,albopictus
train_01622.jpeg,3000,4000,153,1221,2606,3253,aegypti
train_01627.jpeg,3120,4160,1222,2186,1639,2513,albopictus
train_01632.jpeg,1200,1600,399,608,680,837,albopictus
train_01633.jpeg,1024,1365,381,582,666,833,culex
train_01638.jpeg,1365,1024,420,194,1071,547,culex
train_01639.jpeg,1024,1365,452,601,635,803,culex
train_01641.jpeg,3024,4032,1318,1972,1718,2363,albopictus
train_01643.jpeg,1200,1600,205,420,1094,1458,albopictus
train_01644.jpeg,1024,1365,276,352,549,708,culex
train_01648.jpeg,1536,2048,211,1016,1072,1663,culex
train_01657.jpeg,3000,4000,1066,1122,2640,3037,culex
train_01659.jpeg,4032,1960,1434,485,2225,1322,culex
train_01667.jpeg,768,1024,224,272,435,534,albopictus
train_01677.jpeg,5312,2988,2128,500,3577,1908,albopictus
train_01685.jpeg,768,1024,385,694,495,810,culex
train_01687.jpeg,2976,3968,724,1627,1303,2247,albopictus
train_01700.jpeg,1024,1365,306,504,439,614,culex
train_01706.jpeg,1080,1592,150,294,934,1322,albopictus
train_01707.jpeg,2992,2992,1143,700,2209,1577,culex
train_01724.jpeg,1024,2219,433,1117,692,1332,culex
train_01732.jpeg,3264,1836,1508,768,2007,1270,albopictus
train_01740.jpeg,1365,1024,548,368,734,576,culiseta
train_01753.jpeg,1200,1600,312,678,921,1158,albopictus
train_01758.jpeg,2340,4160,1021,2327,1386,2773,albopictus
train_01762.jpeg,1689,3014,426,1276,1183,2089,albopictus
train_01764.jpeg,768,1024,300,412,397,546,culex
train_01767.jpeg,3024,4032,731,1186,2135,2498,albopictus
train_01768.jpeg,1572,1409,284,391,1311,1099,albopictus
train_01780.jpeg,2268,4032,535,1662,1344,2708,culex
train_01782.jpeg,1381,1611,618,763,817,944,albopictus
train_01787.jpeg,1058,1172,305,447,729,724,albopictus
train_01789.jpeg,1024,1365,426,688,627,908,culex
train_01790.jpeg,768,1024,216,343,490,601,culex
train_01791.jpeg,768,1024,193,352,363,518,anopheles
train_01793.jpeg,2448,3264,768,1546,1161,1885,albopictus
train_01796.jpeg,1200,1600,491,632,692,911,albopictus
train_01803.jpeg,3000,4000,1144,1820,2110,2657,culex
train_01807.jpeg,1024,1820,103,610,916,1051,culiseta
train_01810.jpeg,1024,1365,376,560,504,766,culex
train_01820.jpeg,1024,2273,411,997,659,1212,culex
train_01824.jpeg,2160,2880,639,1186,1464,1759,albopictus
train_01825.jpeg,4160,3120,2240,1294,2743,1906,albopictus
train_01829.jpeg,2208,3928,803,1724,1080,1996,albopictus
train_01833.jpeg,802,1005,200,265,703,757,albopictus
train_01843.jpeg,3840,5120,1477,2017,2206,3368,culex
train_01849.jpeg,2976,3968,963,1359,1853,2183,albopictus
train_01854.jpeg,3264,2448,1854,1000,2150,1380,albopictus
